SEASON_YEAR,"PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_ABBREVIATION","TEAM_NAME","GAME_ID","GAME_DATE","MATCHUP","WL","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","PTS","PLUS_MINUS"
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300993,"2004-03-19T00:00:00","DAL vs. BOS","W",3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,-4
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300993,"2004-03-19T00:00:00","DAL vs. BOS","W",3.48333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-3
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300993,"2004-03-19T00:00:00","DAL vs. BOS","W",38.8333333333333,9,13,0.692,1,3,0.333,2,4,0.5,3,6,9,3,1,2,1,0,4,0,21,22
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300993,"2004-03-19T00:00:00","DAL vs. BOS","W",36.55,7,12,0.583,0,0,0,4,4,1,4,8,12,2,4,2,1,0,5,0,18,11
2003-04,696,"Travis Best",1610612742,"DAL","Dallas Mavericks",20300993,"2004-03-19T00:00:00","DAL vs. BOS","W",8,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,-4
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",40.35,12,19,0.632,4,7,0.571,2,2,1,3,0,3,9,5,1,0,0,2,0,30,-7
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",13.0033333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",36.5216666666667,7,16,0.438,2,6,0.333,1,2,0.5,0,1,1,4,1,0,0,0,1,0,17,-4
2003-04,2572,"Josh Howard",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",17.15,2,9,0.222,0,1,0,1,2,0.5,3,3,6,0,1,1,0,1,2,0,5,-14
2003-04,696,"Travis Best",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",4.75,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,8
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",42.4833333333333,11,22,0.5,1,3,0.333,5,6,0.833,1,9,10,1,1,0,0,0,4,0,28,4
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",24.8,1,3,0.333,0,0,0,0,0,0,0,4,4,1,1,0,0,1,0,0,2,7
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",30.9133333333333,6,11,0.545,0,0,0,0,0,0,3,9,12,6,1,3,1,1,6,0,12,2
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",14.0833333333333,5,7,0.714,1,2,0.5,0,0,0,0,2,2,1,1,1,0,0,1,0,11,-3
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",7.46166666666667,1,4,0.25,0,0,0,0,0,0,1,1,2,0,0,0,0,0,3,0,2,-2
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300980,"2004-03-17T00:00:00","DAL vs. ATL","L",8.48333333333333,1,1,1,0,0,0,1,2,0.5,0,0,0,1,0,0,0,0,1,0,3,3
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",12.3466666666667,3,5,0.6,0,0,0,0,0,0,2,1,3,0,0,0,0,0,2,0,6,-4
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",21.1166666666667,1,5,0.2,0,0,0,0,0,0,0,1,1,4,0,0,0,1,2,0,2,7
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",17.37,0,4,0,0,0,0,2,2,1,0,9,9,0,1,1,2,1,4,0,2,5
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",23.35,3,7,0.429,0,0,0,0,0,0,2,4,6,0,3,1,1,2,2,0,6,-4
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",4.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",36.5833333333333,6,16,0.375,2,6,0.333,0,0,0,0,1,1,6,2,1,0,0,2,0,14,14
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",44.7166666666667,12,23,0.522,0,2,0,10,12,0.833,1,14,15,3,1,2,1,0,1,0,34,13
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",14.2,2,3,0.667,0,0,0,0,0,0,4,4,8,0,1,1,1,0,2,0,4,6
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",27.9333333333333,6,11,0.545,0,0,0,5,6,0.833,1,5,6,0,0,0,0,0,2,0,17,17
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300963,"2004-03-14T00:00:00","DAL @ LAC","W",38.3,5,10,0.5,2,3,0.667,4,4,1,0,1,1,11,1,1,0,0,2,0,16,5
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",20.3116666666667,4,5,0.8,0,0,0,2,2,1,3,3,6,1,2,2,0,0,3,0,10,5
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",27.0883333333333,3,10,0.3,0,0,0,1,3,0.333,2,5,7,5,2,2,1,0,1,0,7,14
2003-04,696,"Travis Best",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",6.33333333333333,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",4.20666666666667,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,4
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",27.8666666666667,3,12,0.25,0,3,0,2,2,1,2,10,12,4,1,0,0,1,3,0,8,23
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",37.9166666666667,15,23,0.652,5,7,0.714,3,4,0.75,3,0,3,1,2,2,1,1,2,0,38,19
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",35.5666666666667,8,17,0.471,0,2,0,2,2,1,4,6,10,5,0,0,1,3,2,0,18,19
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",31.2166666666667,6,13,0.462,1,1,1,2,4,0.5,2,8,10,0,2,0,1,0,0,0,15,4
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",14.315,2,3,0.667,0,0,0,2,2,1,3,5,8,0,0,0,2,0,4,0,6,20
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",26.0116666666667,2,6,0.333,0,1,0,3,3,1,0,1,1,7,2,0,0,1,0,0,7,14
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300954,"2004-03-13T00:00:00","DAL @ PHX","W",9.16666666666667,1,4,0.25,0,0,0,2,4,0.5,1,2,3,0,1,0,1,0,4,0,4,-6
2003-04,696,"Travis Best",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",5.36666666666667,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",27.9333333333333,3,10,0.3,0,1,0,0,0,0,3,6,9,1,1,1,0,1,2,0,6,-15
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",8.1,4,6,0.667,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,8,6
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",18.9,4,11,0.364,0,1,0,2,3,0.667,5,0,5,2,3,2,0,1,1,0,10,-13
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",38.7833333333333,7,18,0.389,4,5,0.8,0,0,0,1,1,2,6,1,1,1,0,1,0,18,-14
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",11.4333333333333,3,5,0.6,0,0,0,0,0,0,1,1,2,1,1,1,3,0,1,0,6,3
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",37.8333333333333,8,19,0.421,1,6,0.167,4,4,1,1,7,8,4,2,1,0,0,1,0,21,-20
2003-04,2572,"Josh Howard",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",12.9833333333333,2,7,0.286,0,0,0,0,0,0,2,2,4,1,0,1,0,0,1,0,4,-8
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",29.4333333333333,4,11,0.364,0,0,0,1,2,0.5,1,5,6,2,1,2,0,0,2,0,9,-12
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",31.85,6,12,0.5,1,3,0.333,0,0,0,1,1,2,7,2,2,0,1,1,0,13,-10
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",10.8,0,4,0,0,0,0,1,2,0.5,0,2,2,0,0,0,1,0,0,0,1,-4
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300937,"2004-03-11T00:00:00","DAL @ SAC","L",6.58333333333333,0,0,0,0,0,0,2,2,1,1,3,4,0,0,0,0,0,1,0,2,-4
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",27.6333333333333,3,5,0.6,0,0,0,2,2,1,5,4,9,1,1,5,2,0,1,0,8,11
2003-04,2572,"Josh Howard",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",33.65,4,14,0.286,0,2,0,2,2,1,4,4,8,2,1,2,2,1,1,0,10,8
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",8.85,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,-2
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",37.8166666666667,5,20,0.25,1,7,0.143,2,2,1,1,2,3,5,2,2,0,0,3,0,13,3
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",9.21666666666667,2,6,0.333,0,0,0,0,0,0,3,1,4,0,0,0,0,1,4,0,4,5
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",16.0733333333333,1,4,0.25,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,3,1
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",18.2,2,9,0.222,0,1,0,2,2,1,5,3,8,1,2,1,0,2,1,0,6,-9
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",27.4666666666667,11,13,0.846,0,0,0,4,4,1,1,5,6,1,1,0,0,0,4,0,26,14
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",24.96,4,9,0.444,2,5,0.4,2,2,1,0,0,0,3,0,1,0,0,0,0,12,18
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",2.68333333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300915,"2004-03-08T00:00:00","DAL vs. PHX","W",33.45,8,12,0.667,0,0,0,5,6,0.833,3,5,8,2,0,1,1,0,2,0,21,18
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",16.275,0,2,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,4,0,0,-3
2003-04,2572,"Josh Howard",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",13.4666666666667,1,4,0.25,0,1,0,3,6,0.5,1,2,3,0,1,0,0,0,1,0,5,-1
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",15.1333333333333,3,9,0.333,0,0,0,2,2,1,2,3,5,0,0,0,0,0,3,0,8,-4
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",27.0833333333333,6,12,0.5,0,1,0,2,2,1,1,4,5,0,0,1,1,0,3,0,14,-2
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",21.9066666666667,3,10,0.3,3,7,0.429,0,2,0,0,3,3,2,5,1,0,0,2,0,9,-5
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",38.35,7,9,0.778,1,2,0.5,7,9,0.778,1,3,4,9,4,0,0,0,3,0,22,-4
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",44.4,7,19,0.368,2,4,0.5,2,2,1,1,0,1,1,2,9,2,1,2,0,18,-3
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",41.1916666666667,6,12,0.5,2,3,0.667,2,2,1,4,3,7,7,5,3,1,0,1,0,16,4
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",7.85833333333333,1,1,1,0,0,0,2,2,1,1,1,2,0,0,1,0,0,0,0,4,-4
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300904,"2004-03-07T00:00:00","DAL @ HOU","L",14.335,1,6,0.167,0,0,0,0,0,0,1,2,3,2,0,4,0,3,0,0,2,7
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",15.25,1,8,0.125,0,1,0,2,2,1,3,1,4,2,1,1,0,2,0,0,4,-11
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",28.4666666666667,4,12,0.333,0,1,0,4,6,0.667,1,1,2,0,2,1,1,3,4,0,12,-6
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",25.5833333333333,2,11,0.182,1,3,0.333,2,2,1,3,4,7,3,0,0,0,3,0,0,7,-19
2003-04,696,"Travis Best",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",1.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",33.8833333333333,3,9,0.333,0,1,0,7,8,0.875,1,2,3,12,4,2,0,1,1,0,13,0
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",15.3666666666667,1,3,0.333,0,0,0,2,2,1,3,1,4,0,1,1,0,1,6,0,4,12
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",9.17,1,4,0.25,0,1,0,0,0,0,0,2,2,0,1,0,0,0,3,0,2,3
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",6.53,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,-13
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",10.3333333333333,2,2,1,0,0,0,5,6,0.833,1,3,4,1,2,1,0,0,4,0,9,-5
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",28.3666666666667,8,16,0.5,1,2,0.5,2,3,0.667,1,1,2,0,0,0,0,0,3,0,19,-13
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",38.8166666666667,8,19,0.421,1,2,0.5,4,4,1,1,8,9,1,2,4,0,1,4,0,21,-11
2003-04,2572,"Josh Howard",1610612742,"DAL","Dallas Mavericks",20300892,"2004-03-05T00:00:00","DAL @ SAS","L",27.2,3,5,0.6,0,0,0,1,2,0.5,1,2,3,0,2,3,1,0,6,0,7,1
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",28.4283333333333,6,15,0.4,0,3,0,4,4,1,2,3,5,5,1,1,0,1,0,0,16,-23
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",26.2716666666667,4,12,0.333,1,3,0.333,2,3,0.667,2,2,4,3,3,0,0,0,1,0,11,-19
2003-04,2572,"Josh Howard",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",20.9883333333333,2,7,0.286,0,0,0,0,0,0,4,3,7,2,0,0,0,0,0,0,4,-15
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",4.50833333333333,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,-5
2003-04,960,"Tony Delk",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",9.71666666666667,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-2
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",17.6583333333333,6,13,0.462,0,0,0,0,0,0,4,4,8,0,1,0,1,1,2,0,12,-8
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",42.5833333333333,7,21,0.333,1,1,1,1,2,0.5,3,4,7,8,0,0,0,3,1,0,16,-12
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",16.8,2,6,0.333,0,0,0,3,4,0.75,2,0,2,1,0,1,0,0,1,0,7,-8
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",22.8,4,11,0.364,0,0,0,1,1,1,3,2,5,2,0,0,1,0,1,0,9,-6
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",27.9,5,13,0.385,0,3,0,5,5,1,0,3,3,4,0,2,0,0,3,0,15,-15
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300879,"2004-03-03T00:00:00","DAL @ MIN","L",22.345,3,5,0.6,0,0,0,1,2,0.5,3,7,10,0,2,1,1,0,4,0,7,-7
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",44.0166666666667,6,15,0.4,0,1,0,2,2,1,2,7,9,9,4,0,1,1,2,0,14,11
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",45.3333333333333,13,25,0.52,3,8,0.375,6,6,1,1,3,4,5,2,1,1,0,3,0,35,14
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",30.65,8,9,0.889,0,0,0,5,7,0.714,3,5,8,0,3,0,0,0,2,0,21,17
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",10.4833333333333,2,4,0.5,0,0,0,1,1,1,4,4,8,0,0,0,0,0,3,1,5,3
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",16.3833333333333,3,5,0.6,0,0,0,1,2,0.5,0,5,5,3,0,0,0,0,4,0,7,1
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",4.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,14
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",42.3833333333333,7,19,0.368,0,3,0,5,6,0.833,3,9,12,3,1,0,2,0,2,0,19,11
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",34.3,2,6,0.333,0,2,0,2,6,0.333,1,5,6,2,1,1,0,0,1,0,6,-12
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300870,"2004-03-02T00:00:00","DAL vs. SEA","W",11.55,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,-4
2003-04,762,"Shawn Bradley",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",11.5333333333333,3,6,0.5,0,0,0,0,0,0,3,1,4,0,1,0,1,1,6,0,6,14
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",24.9083333333333,2,7,0.286,0,0,0,0,0,0,4,1,5,2,1,1,0,0,2,0,4,7
2003-04,952,"Antoine Walker",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",41.0833333333333,10,16,0.625,2,5,0.4,3,3,1,1,7,8,4,2,0,2,0,1,0,25,14
2003-04,281,"Scott Williams",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",20.0166666666667,5,6,0.833,0,0,0,1,2,0.5,0,5,5,2,0,0,0,0,5,0,11,5
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",6.2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-2
2003-04,2605,"Marquis Daniels",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",7.05,3,7,0.429,0,0,0,0,0,0,0,2,2,1,0,1,0,2,0,0,6,5
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",36.6466666666667,9,13,0.692,0,2,0,4,4,1,0,3,3,11,1,0,0,0,2,0,22,18
2003-04,960,"Tony Delk",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",1.71666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2003-04,1504,"Danny Fortson",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",11.9583333333333,2,3,0.667,0,0,0,0,1,0,1,5,6,1,1,1,1,1,4,1,4,4
2003-04,714,"Michael Finley",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",41.0333333333333,5,15,0.333,0,4,0,2,2,1,1,2,3,4,1,1,4,1,2,0,12,14
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300853,"2004-02-28T00:00:00","DAL vs. POR","W",37.8533333333333,7,16,0.438,1,4,0.25,6,6,1,2,5,7,3,1,0,3,0,2,0,21,19
2003-04,959,"Steve Nash",1610612742,"DAL","Dallas Mavericks",20300835,"2004-02-26T00:00:00","DAL vs. SAS","W",30.3,4,7,0.571,1,2,0.5,6,6,1,0,3,3,9,6,0,0,0,2,0,15,18
2003-04,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",20300835,"2004-02-26T00:00:00","DAL vs. SAS","W",35.2,8,15,0.533,3,5,0.6,4,4,1,0,6,6,5,0,1,0,0,2,0,23,23
2003-04,2059,"Eduardo Najera",1610612742,"DAL","Dallas Mavericks",20300835,"2004-02-26T00:00:00","DAL vs. SAS","W",8.96666666666667,1,1,1,0,0,0,0,0,0,0,3,3,1,1,2,0,0,2,0,2,-1
2003-04,1712,"Antawn Jamison",1610612742,"DAL","Dallas Mavericks",20300835,"2004-02-26T00:00:00","DAL vs. SAS","W",30.1333333333333,6,11,0.545,0,0,0,1,2,0.5,3,5,8,0,2,0,0,2,3,0,13,13
